,上價,下價,中價,交易日期,交易量,作物代號,作物名稱,市場代號,市場名稱,平均價,Weekday
8,0.0,0.0,0.0,104.10.14,0.0,rest,休市,600,嘉義市,0.0,2
9,63.3,23.4,43.3,104.10.14,160520.0,LA1,甘藍-初秋,648,西螺鎮,43.4,2
10,73.4,48.8,57.0,104.10.14,17894.0,LA1,甘藍-初秋,800,高雄市,58.6,2
11,0.0,0.0,0.0,104.10.14,0.0,rest,休市,800,高雄市,0.0,2
12,50.0,36.1,39.8,104.10.14,3310.0,LA1,甘藍-初秋,830,鳳山市,41.1,2
13,48.3,18.8,40.1,104.10.14,4530.0,LA1,甘藍-初秋,900,屏東市,37.5,2
14,50.0,20.0,35.0,104.10.14,9774.0,LA1,甘藍-初秋,930,台東市,35.0,2
15,44.3,27.8,37.5,104.10.14,6287.0,LA1,甘藍-初秋,950,花蓮市,36.9,2
0,62.0,39.9,47.2,104.10.15,8619.0,LA1,甘藍-初秋,104,台北二,48.7,3
1,72.4,42.9,55.8,104.10.15,28945.0,LA1,甘藍-初秋,109,台北一,56.5,3
2,50.0,50.0,50.0,104.10.15,100.0,LA1,甘藍-初秋,241,三重市,50.0,3
3,65.0,40.0,55.0,104.10.15,1680.0,LA1,甘藍-初秋,260,宜蘭市,53.3,3
4,57.0,57.0,57.0,104.10.15,180.0,LA1,甘藍-初秋,338,桃園縣,57.0,3
5,56.5,33.8,42.8,104.10.15,5944.0,LA1,甘藍-初秋,400,台中市,40.5,3
6,65.0,25.0,42.0,104.10.15,4898.0,LA1,甘藍-初秋,514,溪湖鎮,42.0,3
7,56.0,40.0,46.0,104.10.15,545.0,LA1,甘藍-初秋,540,南投市,45.37,3
8,63.3,23.4,43.4,104.10.15,151424.0,LA1,甘藍-初秋,648,西螺鎮,43.4,3
9,72.9,47.5,57.8,104.10.15,19037.0,LA1,甘藍-初秋,800,高雄市,58.8,3
10,55.0,26.0,36.8,104.10.15,3030.0,LA1,甘藍-初秋,830,鳳山市,38.3,3
11,50.9,20.3,39.3,104.10.15,5139.0,LA1,甘藍-初秋,900,屏東市,37.8,3
12,50.0,20.0,35.0,104.10.15,10239.0,LA1,甘藍-初秋,930,台東市,35.0,3
13,50.2,30.4,43.6,104.10.15,8064.0,LA1,甘藍-初秋,950,花蓮市,42.3,3
0,62.0,42.9,49.4,104.10.16,9360.0,LA1,甘藍-初秋,104,台北二,50.6,4
1,64.7,35.3,50.9,104.10.16,29106.0,LA1,甘藍-初秋,109,台北一,50.5,4
2,40.0,40.0,40.0,104.10.16,2100.0,LA1,甘藍-初秋,241,三重市,40.0,4
3,60.0,40.0,50.0,104.10.16,1750.0,LA1,甘藍-初秋,260,宜蘭市,50.0,4
4,55.0,40.0,48.8,104.10.16,1200.0,LA1,甘藍-初秋,338,桃園縣,48.8,4
5,54.0,38.5,53.0,104.10.16,3412.0,LA1,甘藍-初秋,400,台中市,49.9,4
6,37.0,37.0,37.0,104.10.16,1999.0,LA1,甘藍-初秋,512,永靖鄉,37.0,4
7,62.0,20.0,40.0,104.10.16,5720.0,LA1,甘藍-初秋,514,溪湖鎮,40.0,4
8,58.0,40.0,53.0,104.10.16,558.0,LA1,甘藍-初秋,540,南投市,51.96,4
9,63.4,23.4,43.4,104.10.16,160474.0,LA1,甘藍-初秋,648,西螺鎮,43.4,4
10,71.8,41.5,56.0,104.10.16,22007.0,LA1,甘藍-初秋,800,高雄市,56.3,4
11,58.5,18.0,30.2,104.10.16,3950.0,LA1,甘藍-初秋,830,鳳山市,33.4,4
12,56.7,13.5,47.7,104.10.16,4032.0,LA1,甘藍-初秋,900,屏東市,42.6,4
13,50.0,25.0,35.0,104.10.16,4670.0,LA1,甘藍-初秋,930,台東市,31.0,4
14,49.1,29.9,40.2,104.10.16,8081.5,LA1,甘藍-初秋,950,花蓮市,39.9,4
0,67.0,35.5,45.8,104.10.17,16218.0,LA1,甘藍-初秋,104,台北二,48.0,5
1,70.1,34.0,49.1,104.10.17,52474.0,LA1,甘藍-初秋,109,台北一,50.3,5
2,55.0,55.0,55.0,104.10.17,1040.0,LA1,甘藍-初秋,241,三重市,55.0,5
3,60.0,40.0,50.0,104.10.17,1950.0,LA1,甘藍-初秋,260,宜蘭市,50.0,5
4,53.4,42.4,49.5,104.10.17,5500.0,LA1,甘藍-初秋,400,台中市,46.0,5
5,37.0,15.0,28.0,104.10.17,4898.0,LA1,甘藍-初秋,512,永靖鄉,28.0,5
6,65.0,23.0,40.0,104.10.17,7302.0,LA1,甘藍-初秋,514,溪湖鎮,40.0,5
7,70.0,42.0,49.0,104.10.17,1205.0,LA1,甘藍-初秋,540,南投市,48.26,5
8,63.4,23.4,43.4,104.10.17,168752.0,LA1,甘藍-初秋,648,西螺鎮,43.4,5
9,71.9,48.4,56.8,104.10.17,20026.0,LA1,甘藍-初秋,800,高雄市,58.1,5
10,55.2,28.2,36.7,104.10.17,2690.0,LA1,甘藍-初秋,830,鳳山市,38.7,5
11,55.3,24.1,51.5,104.10.17,7480.0,LA1,甘藍-初秋,900,屏東市,46.8,5
12,55.0,25.0,40.0,104.10.17,4832.0,LA1,甘藍-初秋,930,台東市,34.0,5
13,58.2,34.6,45.0,104.10.17,8053.0,LA1,甘藍-初秋,950,花蓮市,45.6,5
0,61.2,30.3,45.7,104.10.18,16677.0,LA1,甘藍-初秋,104,台北二,45.7,6
1,0.0,0.0,0.0,104.10.18,0.0,rest,休市,105,台北市場,0.0,6
2,66.6,29.4,48.8,104.10.18,51333.0,LA1,甘藍-初秋,109,台北一,48.5,6
3,60.0,35.0,45.0,104.10.18,2150.0,LA1,甘藍-初秋,260,宜蘭市,46.6,6
4,51.0,33.0,40.2,104.10.18,6327.0,LA1,甘藍-初秋,400,台中市,40.1,6
5,0.0,0.0,0.0,104.10.18,0.0,rest,休市,423,東勢鎮,0.0,6
6,0.0,0.0,0.0,104.10.18,0.0,rest,休市,512,永靖鄉,0.0,6
7,60.0,27.0,41.0,104.10.18,3342.0,LA1,甘藍-初秋,514,溪湖鎮,41.0,6
8,70.0,35.0,50.0,104.10.18,594.0,LA1,甘藍-初秋,540,南投市,49.68,6
9,0.0,0.0,0.0,104.10.18,0.0,rest,休市,600,嘉義市,0.0,6
10,0.0,0.0,0.0,104.10.18,0.0,rest,休市,648,西螺鎮,0.0,6
11,72.7,48.4,56.9,104.10.18,21088.0,LA1,甘藍-初秋,800,高雄市,58.4,6
12,55.2,30.0,38.8,104.10.18,2530.0,LA1,甘藍-初秋,830,鳳山市,40.3,6
13,50.4,27.6,49.0,104.10.18,9006.0,LA1,甘藍-初秋,900,屏東市,45.0,6
14,55.0,25.0,40.0,104.10.18,8815.0,LA1,甘藍-初秋,930,台東市,35.0,6
15,0.0,0.0,0.0,104.10.18,0.0,rest,休市,950,花蓮市,0.0,6
0,0.0,0.0,0.0,104.10.19,0.0,rest,休市,104,台北二,0.0,0
1,0.0,0.0,0.0,104.10.19,0.0,rest,休市,109,台北一,0.0,0
2,0.0,0.0,0.0,104.10.19,0.0,rest,休市,241,三重市,0.0,0
3,0.0,0.0,0.0,104.10.19,0.0,rest,休市,260,宜蘭市,0.0,0
4,0.0,0.0,0.0,104.10.19,0.0,rest,休市,338,桃園縣,0.0,0
5,0.0,0.0,0.0,104.10.19,0.0,rest,休市,400,台中市,0.0,0
6,55.0,25.0,40.0,104.10.19,4553.0,LA1,甘藍-初秋,514,溪湖鎮,40.0,0
7,0.0,0.0,0.0,104.10.19,0.0,rest,休市,540,南投市,0.0,0
8,0.0,0.0,0.0,104.10.19,0.0,rest,休市,800,高雄市,0.0,0
9,0.0,0.0,0.0,104.10.19,0.0,rest,休市,830,鳳山市,0.0,0
10,0.0,0.0,0.0,104.10.19,0.0,rest,休市,900,屏東市,0.0,0
11,0.0,0.0,0.0,104.10.19,0.0,rest,休市,930,台東市,0.0,0
0,59.5,36.0,45.2,104.10.20,7633.0,LA1,甘藍-初秋,104,台北二,46.2,1
1,68.8,30.6,45.6,104.10.20,35140.0,LA1,甘藍-初秋,109,台北一,47.2,1
2,45.0,39.0,40.6,104.10.20,300.0,LA1,甘藍-初秋,241,三重市,41.1,1
3,60.0,35.0,45.0,104.10.20,2250.0,LA1,甘藍-初秋,260,宜蘭市,46.6,1
4,58.0,37.7,53.9,104.10.20,2550.0,LA1,甘藍-初秋,338,桃園縣,53.9,1
5,54.0,30.0,45.8,104.10.20,4875.0,LA1,甘藍-初秋,400,台中市,44.9,1
6,38.0,15.0,29.0,104.10.20,3452.0,LA1,甘藍-初秋,512,永靖鄉,29.1,1
7,60.0,20.0,40.0,104.10.20,10923.0,LA1,甘藍-初秋,514,溪湖鎮,40.0,1
8,70.0,28.0,58.0,104.10.20,667.0,LA1,甘藍-初秋,540,南投市,57.39,1
9,61.6,22.9,42.1,104.10.20,165923.0,LA1,甘藍-初秋,648,西螺鎮,42.1,1
10,73.1,42.6,56.7,104.10.20,23794.0,LA1,甘藍-初秋,800,高雄市,57.2,1
11,44.2,28.2,35.0,104.10.20,2990.0,LA1,甘藍-初秋,830,鳳山市,35.5,1
12,45.4,19.2,41.5,104.10.20,8409.0,LA1,甘藍-初秋,900,屏東市,37.8,1
13,55.0,25.0,35.0,104.10.20,5201.0,LA1,甘藍-初秋,930,台東市,37.0,1
14,55.7,33.8,45.6,104.10.20,12128.0,LA1,甘藍-初秋,950,花蓮市,45.3,1
0,60.4,33.5,47.6,104.10.21,7877.0,LA1,甘藍-初秋,104,台北二,47.3,2
1,0.0,0.0,0.0,104.10.21,0.0,rest,休市,105,台北市場,0.0,2
2,64.7,21.3,40.4,104.10.21,38364.0,LA1,甘藍-初秋,109,台北一,41.4,2
3,33.0,33.0,33.0,104.10.21,1300.0,LA1,甘藍-初秋,241,三重市,33.0,2
4,55.0,30.0,40.0,104.10.21,2530.0,LA1,甘藍-初秋,260,宜蘭市,41.6,2
5,50.8,30.4,43.1,104.10.21,8483.0,LA1,甘藍-初秋,400,台中市,40.6,2
6,0.0,0.0,0.0,104.10.21,0.0,rest,休市,400,台中市,0.0,2
7,30.0,30.0,30.0,104.10.21,1016.0,LA1,甘藍-初秋,512,永靖鄉,30.0,2
8,54.0,20.0,38.0,104.10.21,11938.0,LA1,甘藍-初秋,514,溪湖鎮,38.0,2
9,0.0,0.0,0.0,104.10.21,0.0,rest,休市,514,溪湖鎮,0.0,2
10,70.0,48.0,59.0,104.10.21,731.0,LA1,甘藍-初秋,540,南投市,58.06,2
11,55.6,20.8,40.9,104.10.21,167021.0,LA1,甘藍-初秋,648,西螺鎮,39.8,2
12,0.0,0.0,0.0,104.10.21,0.0,rest,休市,700,台南市場,0.0,2
13,72.1,29.3,50.6,104.10.21,28846.0,LA1,甘藍-初秋,800,高雄市,50.6,2
14,0.0,0.0,0.0,104.10.21,0.0,rest,休市,800,高雄市,0.0,2
15,42.5,22.1,31.8,104.10.21,4560.0,LA1,甘藍-初秋,830,鳳山市,32.0,2
16,46.3,16.8,30.7,104.10.21,9040.0,LA1,甘藍-初秋,900,屏東市,30.7,2
17,60.0,30.0,45.0,104.10.21,7682.0,LA1,甘藍-初秋,930,台東市,43.0,2
18,45.4,20.3,32.8,104.10.21,9158.0,LA1,甘藍-初秋,950,花蓮市,32.8,2
0,58.9,26.4,45.2,104.10.22,7523.0,LA1,甘藍-初秋,104,台北二,44.2,3
1,54.9,8.8,28.9,104.10.22,52116.0,LA1,甘藍-初秋,109,台北一,30.1,3
2,40.0,40.0,40.0,104.10.22,1800.0,LA1,甘藍-初秋,241,三重市,40.0,3
3,55.0,25.0,35.0,104.10.22,2650.0,LA1,甘藍-初秋,260,宜蘭市,38.3,3
4,42.0,25.0,37.0,104.10.22,2964.0,LA1,甘藍-初秋,338,桃園縣,37.0,3
5,44.8,26.4,35.0,104.10.22,9210.0,LA1,甘藍-初秋,400,台中市,31.2,3
6,53.0,19.0,35.0,104.10.22,9345.0,LA1,甘藍-初秋,514,溪湖鎮,35.0,3
7,52.0,35.0,45.0,104.10.22,999.0,LA1,甘藍-初秋,540,南投市,44.5,3
8,53.2,20.7,38.8,104.10.22,159217.0,LA1,甘藍-初秋,648,西螺鎮,38.0,3
9,69.7,25.6,48.2,104.10.22,28349.0,LA1,甘藍-初秋,800,高雄市,48.0,3
10,42.4,18.0,30.3,104.10.22,7740.0,LA1,甘藍-初秋,830,鳳山市,30.3,3
11,42.4,15.9,29.3,104.10.22,18169.0,LA1,甘藍-初秋,900,屏東市,29.2,3
12,60.0,25.0,40.0,104.10.22,7935.0,LA1,甘藍-初秋,930,台東市,45.0,3
13,38.9,18.3,27.8,104.10.22,8737.5,LA1,甘藍-初秋,950,花蓮市,28.1,3
0,45.0,19.2,33.2,104.10.23,11144.0,LA1,甘藍-初秋,104,台北二,32.8,4
1,47.1,16.4,29.0,104.10.23,48494.0,LA1,甘藍-初秋,109,台北一,30.1,4
2,25.0,23.6,25.0,104.10.23,1034.0,LA1,甘藍-初秋,241,三重市,24.7,4
3,50.0,20.0,30.0,104.10.23,2950.0,LA1,甘藍-初秋,260,宜蘭市,33.3,4
4,36.0,26.0,30.6,104.10.23,700.0,LA1,甘藍-初秋,338,桃園縣,30.6,4
5,41.7,25.2,33.9,104.10.23,5994.0,LA1,甘藍-初秋,400,台中市,32.1,4
6,38.0,14.0,25.0,104.10.23,4822.0,LA1,甘藍-初秋,512,永靖鄉,24.7,4
7,50.0,18.0,33.0,104.10.23,11892.0,LA1,甘藍-初秋,514,溪湖鎮,33.0,4
8,50.0,28.0,41.0,104.10.23,1003.0,LA1,甘藍-初秋,540,南投市,40.16,4
9,52.2,20.4,34.0,104.10.23,155322.0,LA1,甘藍-初秋,648,西螺鎮,34.9,4
10,58.8,14.4,38.1,104.10.23,34790.0,LA1,甘藍-初秋,800,高雄市,37.5,4
11,37.2,14.9,21.8,104.10.23,6765.0,LA1,甘藍-初秋,830,鳳山市,23.5,4
12,35.7,14.3,23.4,104.10.23,19428.0,LA1,甘藍-初秋,900,屏東市,23.4,4
13,60.0,25.0,40.0,104.10.23,9680.0,LA1,甘藍-初秋,930,台東市,47.0,4
14,31.2,16.9,23.4,104.10.23,7417.0,LA1,甘藍-初秋,950,花蓮市,23.7,4
0,32.3,11.4,20.4,104.10.24,17476.0,LA1,甘藍-初秋,104,台北二,21.0,5
1,47.6,12.8,29.1,104.10.24,52933.0,LA1,甘藍-初秋,109,台北一,29.6,5
2,28.7,25.0,25.0,104.10.24,810.0,LA1,甘藍-初秋,241,三重市,25.8,5
3,40.0,20.0,30.0,104.10.24,3150.0,LA1,甘藍-初秋,260,宜蘭市,30.0,5
4,36.7,14.0,25.9,104.10.24,10781.0,LA1,甘藍-初秋,400,台中市,23.0,5
5,33.0,12.0,22.0,104.10.24,8798.0,LA1,甘藍-初秋,512,永靖鄉,21.5,5
6,43.0,18.0,30.0,104.10.24,13750.0,LA1,甘藍-初秋,514,溪湖鎮,30.0,5
7,43.0,20.0,28.0,104.10.24,1964.0,LA1,甘藍-初秋,540,南投市,27.9,5
8,58.1,17.7,40.6,104.10.24,30951.0,LA1,甘藍-初秋,800,高雄市,39.5,5
9,35.0,12.6,19.5,104.10.24,6670.0,LA1,甘藍-初秋,830,鳳山市,21.2,5
10,30.6,12.2,20.9,104.10.24,19118.0,LA1,甘藍-初秋,900,屏東市,20.9,5
11,60.0,25.0,40.0,104.10.24,7868.0,LA1,甘藍-初秋,930,台東市,40.0,5
12,31.5,17.2,25.7,104.10.24,7586.0,LA1,甘藍-初秋,950,花蓮市,25.2,5
0,45.3,16.4,25.8,104.10.25,16406.0,LA1,甘藍-初秋,104,台北二,27.8,6
1,0.0,0.0,0.0,104.10.25,0.0,rest,休市,105,台北市場,0.0,6
2,42.0,11.9,27.9,104.10.25,55402.0,LA1,甘藍-初秋,109,台北一,27.5,6
3,40.0,20.0,30.0,104.10.25,3520.0,LA1,甘藍-初秋,260,宜蘭市,30.0,6
4,28.3,17.3,25.1,104.10.25,4776.0,LA1,甘藍-初秋,338,桃園縣,25.1,6
5,31.8,25.8,29.2,104.10.25,4428.0,LA1,甘藍-初秋,400,台中市,27.8,6
6,0.0,0.0,0.0,104.10.25,0.0,rest,休市,423,東勢鎮,0.0,6
7,0.0,0.0,0.0,104.10.25,0.0,rest,休市,512,永靖鄉,0.0,6
8,40.0,13.0,20.0,104.10.25,22657.0,LA1,甘藍-初秋,514,溪湖鎮,20.0,6
9,0.0,0.0,0.0,104.10.25,0.0,rest,休市,514,溪湖鎮,0.0,6
10,47.0,28.0,34.0,104.10.25,1056.0,LA1,甘藍-初秋,540,南投市,32.94,6
11,0.0,0.0,0.0,104.10.25,0.0,rest,休市,600,嘉義市,0.0,6
12,0.0,0.0,0.0,104.10.25,0.0,rest,休市,648,西螺鎮,0.0,6
13,55.9,12.8,37.9,104.10.25,32892.0,LA1,甘藍-初秋,800,高雄市,36.5,6
14,35.2,14.0,19.7,104.10.25,6230.0,LA1,甘藍-初秋,830,鳳山市,21.7,6
15,35.1,13.1,23.4,104.10.25,11919.0,LA1,甘藍-初秋,900,屏東市,23.4,6
16,55.0,25.0,40.0,104.10.25,8201.0,LA1,甘藍-初秋,930,台東市,40.0,6
17,0.0,0.0,0.0,104.10.25,0.0,rest,休市,950,花蓮市,0.0,6
0,0.0,0.0,0.0,104.10.26,0.0,rest,休市,104,台北二,0.0,0
1,0.0,0.0,0.0,104.10.26,0.0,rest,休市,109,台北一,0.0,0
2,0.0,0.0,0.0,104.10.26,0.0,rest,休市,241,三重市,0.0,0
3,0.0,0.0,0.0,104.10.26,0.0,rest,休市,260,宜蘭市,0.0,0
4,0.0,0.0,0.0,104.10.26,0.0,rest,休市,338,桃園縣,0.0,0
5,0.0,0.0,0.0,104.10.26,0.0,rest,休市,400,台中市,0.0,0
6,32.0,12.0,21.0,104.10.26,6478.0,LA1,甘藍-初秋,512,永靖鄉,21.1,0
7,38.0,12.0,20.0,104.10.26,19047.0,LA1,甘藍-初秋,514,溪湖鎮,20.0,0
8,0.0,0.0,0.0,104.10.26,0.0,rest,休市,540,南投市,0.0,0
9,44.0,15.9,27.7,104.10.26,162398.0,LA1,甘藍-初秋,648,西螺鎮,28.6,0
10,0.0,0.0,0.0,104.10.26,0.0,rest,休市,800,高雄市,0.0,0
11,0.0,0.0,0.0,104.10.26,0.0,rest,休市,830,鳳山市,0.0,0
12,0.0,0.0,0.0,104.10.26,0.0,rest,休市,900,屏東市,0.0,0
13,0.0,0.0,0.0,104.10.26,0.0,rest,休市,930,台東市,0.0,0
14,30.8,9.6,19.5,104.10.26,10292.5,LA1,甘藍-初秋,950,花蓮市,19.8,0
0,51.9,15.8,26.0,104.10.27,8933.0,LA1,甘藍-初秋,104,台北二,29.1,1
1,48.7,11.8,32.0,104.10.27,40446.0,LA1,甘藍-初秋,109,台北一,31.3,1
2,42.0,24.3,34.6,104.10.27,140.0,LA1,甘藍-初秋,241,三重市,34.0,1
3,35.0,15.0,25.0,104.10.27,3120.0,LA1,甘藍-初秋,260,宜蘭市,25.0,1
4,46.0,30.8,42.6,104.10.27,2065.0,LA1,甘藍-初秋,338,桃園縣,42.6,1
5,31.7,24.5,29.0,104.10.27,5220.0,LA1,甘藍-初秋,400,台中市,26.1,1
6,34.0,10.0,22.0,104.10.27,9329.0,LA1,甘藍-初秋,512,永靖鄉,21.5,1
7,40.0,12.0,20.0,104.10.27,25071.0,LA1,甘藍-初秋,514,溪湖鎮,20.0,1
8,44.0,27.0,37.0,104.10.27,1088.0,LA1,甘藍-初秋,540,南投市,36.84,1
9,43.9,15.7,27.5,104.10.27,156482.0,LA1,甘藍-初秋,648,西螺鎮,28.4,1
10,57.3,14.9,42.3,104.10.27,31885.0,LA1,甘藍-初秋,800,高雄市,39.8,1
11,35.2,15.0,21.0,104.10.27,5580.0,LA1,甘藍-初秋,830,鳳山市,22.6,1
12,45.2,14.9,26.7,104.10.27,12987.0,LA1,甘藍-初秋,900,屏東市,26.7,1
13,45.0,20.0,30.0,104.10.27,6114.0,LA1,甘藍-初秋,930,台東市,31.0,1
14,23.2,13.0,19.0,104.10.27,6187.0,LA1,甘藍-初秋,950,花蓮市,18.7,1
0,40.5,17.4,23.1,104.10.28,17165.0,LA1,甘藍-初秋,104,台北二,25.4,2
1,44.1,14.3,27.2,104.10.28,56524.0,LA1,甘藍-初秋,109,台北一,28.0,2
2,37.0,29.5,32.8,104.10.28,2550.0,LA1,甘藍-初秋,241,三重市,33.0,2
3,30.0,15.0,25.0,104.10.28,3350.0,LA1,甘藍-初秋,260,宜蘭市,23.3,2
4,35.0,20.0,29.6,104.10.28,3276.0,LA1,甘藍-初秋,338,桃園縣,29.6,2
5,38.7,15.6,31.0,104.10.28,7124.0,LA1,甘藍-初秋,400,台中市,27.9,2
6,33.0,10.0,21.0,104.10.28,10169.0,LA1,甘藍-初秋,512,永靖鄉,20.9,2
7,40.0,12.0,20.0,104.10.28,20639.0,LA1,甘藍-初秋,514,溪湖鎮,20.0,2
8,40.0,23.0,36.0,104.10.28,1044.0,LA1,甘藍-初秋,540,南投市,35.02,2
9,0.0,0.0,0.0,104.10.28,0.0,rest,休市,600,嘉義市,0.0,2
10,42.9,15.6,27.1,104.10.28,157808.0,LA1,甘藍-初秋,648,西螺鎮,27.9,2
11,56.7,28.4,45.6,104.10.28,25772.0,LA1,甘藍-初秋,800,高雄市,44.4,2
12,40.0,17.5,25.3,104.10.28,4990.0,LA1,甘藍-初秋,830,鳳山市,26.7,2
13,50.0,17.6,31.0,104.10.28,3970.0,LA1,甘藍-初秋,900,屏東市,31.0,2
14,40.0,20.0,30.0,104.10.28,8722.0,LA1,甘藍-初秋,930,台東市,32.0,2
15,19.7,8.8,14.7,104.10.28,8398.0,LA1,甘藍-初秋,950,花蓮市,14.5,2
0,46.6,21.9,35.0,104.11.01,16101.0,LA1,甘藍-初秋,104,台北二,34.7,6
1,0.0,0.0,0.0,104.11.01,0.0,rest,休市,105,台北市場,0.0,6
2,42.0,22.3,33.3,104.11.01,59675.0,LA1,甘藍-初秋,109,台北一,32.8,6
3,39.5,32.0,37.0,104.11.01,2130.0,LA1,甘藍-初秋,241,三重市,36.5,6
4,30.0,15.0,25.0,104.11.01,4560.0,LA1,甘藍-初秋,260,宜蘭市,23.3,6
5,42.0,34.3,39.6,104.11.01,1882.0,LA1,甘藍-初秋,338,桃園縣,39.6,6
6,35.3,19.2,29.5,104.11.01,8016.0,LA1,甘藍-初秋,400,台中市,28.2,6
7,0.0,0.0,0.0,104.11.01,0.0,rest,休市,423,東勢鎮,0.0,6
8,0.0,0.0,0.0,104.11.01,0.0,rest,休市,512,永靖鄉,0.0,6
9,37.0,13.0,27.0,104.11.01,8120.0,LA1,甘藍-初秋,514,溪湖鎮,26.0,6
10,30.0,10.0,21.0,104.11.01,2127.0,LA1,甘藍-初秋,540,南投市,20.04,6
11,0.0,0.0,0.0,104.11.01,0.0,rest,休市,600,嘉義市,0.0,6
12,0.0,0.0,0.0,104.11.01,0.0,rest,休市,648,西螺鎮,0.0,6
13,0.0,0.0,0.0,104.11.01,0.0,rest,休市,700,台南市場,0.0,6
14,55.5,34.5,44.3,104.11.01,17226.0,LA1,甘藍-初秋,800,高雄市,44.5,6
15,40.0,18.0,24.5,104.11.01,4870.0,LA1,甘藍-初秋,830,鳳山市,26.3,6
16,40.9,20.6,32.2,104.11.01,7608.0,LA1,甘藍-初秋,900,屏東市,31.6,6
17,30.0,15.0,20.0,104.11.01,9627.0,LA1,甘藍-初秋,930,台東市,25.0,6
18,0.0,0.0,0.0,104.11.01,0.0,rest,休市,950,花蓮市,0.0,6
0,0.0,0.0,0.0,104.11.02,0.0,rest,休市,104,台北二,0.0,0
1,0.0,0.0,0.0,104.11.02,0.0,rest,休市,109,台北一,0.0,0
2,0.0,0.0,0.0,104.11.02,0.0,rest,休市,241,三重市,0.0,0
3,0.0,0.0,0.0,104.11.02,0.0,rest,休市,260,宜蘭市,0.0,0
4,0.0,0.0,0.0,104.11.02,0.0,rest,休市,338,桃園縣,0.0,0
5,0.0,0.0,0.0,104.11.02,0.0,rest,休市,400,台中市,0.0,0
6,35.0,14.0,24.0,104.11.02,10771.0,LA1,甘藍-初秋,512,永靖鄉,24.2,0
7,35.0,15.0,28.0,104.11.02,4558.0,LA1,甘藍-初秋,514,溪湖鎮,27.0,0
8,0.0,0.0,0.0,104.11.02,0.0,rest,休市,540,南投市,0.0,0
9,42.7,16.9,28.9,104.11.02,161254.0,LA1,甘藍-初秋,648,西螺鎮,29.3,0
10,0.0,0.0,0.0,104.11.02,0.0,rest,休市,800,高雄市,0.0,0
11,0.0,0.0,0.0,104.11.02,0.0,rest,休市,830,鳳山市,0.0,0
12,0.0,0.0,0.0,104.11.02,0.0,rest,休市,900,屏東市,0.0,0
13,0.0,0.0,0.0,104.11.02,0.0,rest,休市,930,台東市,0.0,0
14,29.8,17.3,25.1,104.11.02,12201.0,LA1,甘藍-初秋,950,花蓮市,24.5,0
0,44.2,22.4,35.6,104.11.03,16648.0,LA1,甘藍-初秋,104,台北二,34.7,1
1,43.8,23.3,34.7,104.11.03,60079.0,LA1,甘藍-初秋,109,台北一,34.2,1
2,37.3,27.6,35.0,104.11.03,1920.0,LA1,甘藍-初秋,241,三重市,34.0,1
3,30.0,15.0,25.0,104.11.03,4650.0,LA1,甘藍-初秋,260,宜蘭市,23.3,1
4,40.3,26.4,37.8,104.11.03,6658.0,LA1,甘藍-初秋,400,台中市,34.6,1
5,36.0,14.0,25.0,104.11.03,7579.0,LA1,甘藍-初秋,512,永靖鄉,24.5,1
6,38.0,14.0,28.0,104.11.03,8970.0,LA1,甘藍-初秋,514,溪湖鎮,27.0,1
7,42.0,28.0,35.0,104.11.03,630.0,LA1,甘藍-初秋,540,南投市,34.88,1
8,42.7,17.7,29.8,104.11.03,146807.0,LA1,甘藍-初秋,648,西螺鎮,29.9,1
9,53.3,14.1,42.5,104.11.03,16905.0,LA1,甘藍-初秋,800,高雄市,39.0,1
10,35.3,13.0,20.1,104.11.03,4610.0,LA1,甘藍-初秋,830,鳳山市,21.7,1
11,32.4,14.9,22.6,104.11.03,8421.0,LA1,甘藍-初秋,900,屏東市,22.6,1
12,30.0,15.0,20.0,104.11.03,9106.0,LA1,甘藍-初秋,930,台東市,22.0,1
13,27.4,8.4,16.2,104.11.03,12605.0,LA1,甘藍-初秋,950,花蓮市,16.9,1
0,41.5,23.6,36.7,104.11.04,13129.0,LA1,甘藍-初秋,104,台北二,35.0,2
1,41.5,19.9,32.3,104.11.04,63475.0,LA1,甘藍-初秋,109,台北一,31.7,2
2,42.6,30.0,37.6,104.11.04,3773.0,LA1,甘藍-初秋,241,三重市,37.1,2
3,30.0,15.0,25.0,104.11.04,4850.0,LA1,甘藍-初秋,260,宜蘭市,23.3,2
4,42.6,26.8,33.5,104.11.04,7101.0,LA1,甘藍-初秋,400,台中市,35.2,2
5,38.0,15.0,25.0,104.11.04,2436.0,LA1,甘藍-初秋,512,永靖鄉,25.2,2
6,34.1,14.7,26.7,104.11.04,7607.0,LA1,甘藍-初秋,514,溪湖鎮,25.8,2
7,40.0,25.0,35.0,104.11.04,849.0,LA1,甘藍-初秋,540,南投市,34.06,2
8,42.2,17.0,29.2,104.11.04,158251.0,LA1,甘藍-初秋,648,西螺鎮,29.4,2
9,53.0,33.8,44.5,104.11.04,16378.0,LA1,甘藍-初秋,800,高雄市,44.0,2
10,0.0,0.0,0.0,104.11.04,0.0,rest,休市,800,高雄市,0.0,2
11,34.3,17.8,22.6,104.11.04,4710.0,LA1,甘藍-初秋,830,鳳山市,24.0,2
12,30.8,20.0,26.8,104.11.04,11073.0,LA1,甘藍-初秋,900,屏東市,26.2,2
13,30.0,15.0,20.0,104.11.04,10714.0,LA1,甘藍-初秋,930,台東市,21.0,2
